編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLTLLHOFFAG58CA,18,12.19,梯間．通道,鋼筋混凝土造,89年11月24日,九層,
RPOOMLQKMHOFFAG28CA,30,186.44,住工用,鋼筋混凝土造,78年1月30日,二層,一層 二層 騎樓
RPPNMLRKMHOFFBG48CA,22,78.75,住家用,鋼筋混凝土造,85年12月20日,七層,一層
RPPNMLRKMHOFFBG48CA,22,45.75,住家用,鋼筋混凝土造,85年12月20日,七層,一層
RPPNMLRKMHOFFBG48CA,23,5.33,共有部份,鋼筋混凝土造,85年2月20日,七層,
RPPNMLRKMHOFFBG48CA,22,.56,共有部份,鋼筋混凝土造,85年12月20日,七層,
RPPNMLRKMHOFFBG48CA,22,7.44,共有部份,鋼筋混凝土造,85年12月20日,七層,
RPPNMLRKMHOFFBG48CA,23,40.90,共有部份,鋼筋混凝土造,85年2月20日,七層,
RPPNMLRKMHOFFBG48CA,22,14.43,共有部份,鋼筋混凝土造,85年12月20日,七層,
RPPNMLRKMHOFFBG48CA,22,1.06,共有部份,鋼筋混凝土造,85年12月20日,七層,
RPPOMLQKMHOFFAG38CA,39,108.12,住家用,鋼筋混凝土加強磚造,69年7月9日,二層,一層 二層
RPQOMLQKMHOFFAG48CA,1,181.09,住家用,ＲＣ造,106年12月1日,三層,一層 二層 三層 陽台
RPQNMLTLLHOFFAG68CA,40,97.00,住家用,鋼筋混凝土加強磚造,68年5月22日,二層,一層 二層
RPSNMLTLLHOFFAG88CA,26,83.55,住家用,鋼筋混凝土造,82年4月29日,五層,三層
RPSNMLTLLHOFFAG88CA,26,3.65,共有部份,鋼筋混凝土造,82年4月29日,五層,
RPUNMLLJMHOFFAG18CA,1,51.79,集合住宅,鋼筋混凝土造,106年11月24日,四層,四層 陽台 雨遮
RPUNMLLJMHOFFAG18CA,1,14.91,本共有部分之項目有樓梯間、電梯機房等２項,鋼筋混凝土造,106年11月24日,四層,
RPUNMLLJMHOFFAG18CA,1,20.46,本共有部分之項目有停車空間、機房〈提供臺電配電場所〉、機房〈消防泵浦室〉、樓梯間、電梯機房等５項,鋼筋混凝土造,106年11月24日,四層,
RPVNMLLJMHOFFAG28CA,20,244.57,儲藏室．鄉村住宅,鋼筋混凝土造,88年7月23日,三層,一層 二層 三層 地下一層 見其他登記事項
RPVNMLLJMHOFFAG28CA,20,31.86,共同使用部分．停車場．梯間．通道等,鋼筋混凝土造,88年7月23日,三層,
RPVNMLLJMHOFFAG28CA,20,.21,共同使用部分．警衛室,鋼筋混凝土造,88年7月23日,一層,
RPTOMLLJMHOFFAG18CA,3,157.59,住家用,鋼筋混凝土造,104年11月6日,三層,一層 二層 三層 陽台
RPPOMLTJMHOFFAG58CA,40,102.00,住家用,鋼筋混凝土加強磚造,68年4月18日,二層,一層 二層
RPWNMLKKMHOFFBG48CA,1,36.21,集合住宅,鋼筋混凝土造,107年4月27日,十二層,二層 陽台 雨遮
RPWNMLKKMHOFFBG48CA,1,27.65,本共有部分之項目有停車空間、管委會使用空間、樓梯間、機械室、水箱等５項,鋼筋混凝土造,107年4月27日,十二層,
RPTNMLKKMHOFFBG18CA,21,38.39,住家用,鋼筋混凝土造,86年12月26日,十三層,五層
