編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSPMLPJLHOFFAO66CA,12,57.58,停車空間等共同使用部份,鋼筋混凝土造,95年11月27日,十三層,
RPSPMLPJLHOFFAO66CA,12,.04,警衛室,鋼筋混凝土造,95年11月27日,一層,一層
RPSPMLPJLHOFFAO66CA,12,49.64,停車空間等共同使用部份,鋼筋混凝土造,95年11月27日,十三層,
RPWNMLMJLHOFFAO56CA,12,80.99,住家用,鋼筋混凝土造,95年12月20日,七層,六層 陽台
RPWNMLMJLHOFFAO56CA,12,1.05,社區管理中心,鋼筋混凝土造,95年12月20日,四層,
RPWNMLMJLHOFFAO56CA,12,21.34,共有部分,鋼筋混凝土造,95年12月20日,七層,
RPWNMLMJLHOFFAO56CA,12,11.29,共有部分,鋼筋混凝土造,95年12月20日,七層,
RPTNMLQLKHOFFAO76CA,27,28.62,住家用,鋼筋混凝土造,81年1月3日,七層,六層
RPTNMLQLKHOFFAO76CA,27,9.04,共有部分,鋼筋混凝土造,81年1月3日,七層,
RPTNMLNLKHOFFAO09CA,,104.72,住家用,加強磚造,,二層,一層 二層
RPVPMLQLKHOFFAO17CA,20,81.49,住宅、辦公室,鋼筋混凝土造,88年1月21日,十四層,三層 陽台
RPVPMLQLKHOFFAO17CA,20,11.82,共有部分,鋼筋混凝土造,88年1月21日,十四層,
