編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLMKLHOFFAP56CA,34,318.19,住商用,鋼筋混凝土造,73年11月16日,四層,一層 二層 三層 四層 陽台 騎樓
RPRNMLMLKHOFFDP56CA,,170.47,停車空間、住宅,鋼筋混凝土造,107年9月27日,四層,一層 二層 三層 四層 陽台
RPQNMLMLKHOFFDP09CA,,207.09,住家用,鋼筋混凝土造,107年9月27日,四層,一層 二層 三層 四層 陽台
RPSNMLMLKHOFFDP66CA,,170.47,停車空間、住宅,鋼筋混凝土造,107年9月27日,四層,一層 二層 三層 四層 陽台
RPXNMLTKLHOFFAP67DA,19,122.68,住商用,鋼骨造,89年3月18日,二層,一層 二層 陽台 騎樓
RPXNMLSKLHOFFDP77CA,23,221.62,住商用,鋼筋混凝土造,85年1月24日,四層,一層 二層 三層 四層 陽台 騎樓 電梯樓梯間
RPPNMLQKLHOFFDP76CA,1,282.77,住家用,鋼筋混凝土造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPPNMLMLKHOFFFP56CA,21,189.18,住商用,鋼筋混凝土造,86年11月26日,三層,一層 二層 三層 騎樓 電梯樓梯間 見其他登記事項
RPPNMLMLKHOFFFP56CA,21,189.18,住商用,鋼筋混凝土造,86年11月26日,三層,一層 二層 三層 騎樓 電梯樓梯間 見其他登記事項
RPPNMLSLKHOFFCP86CA,23,60.68,住家用,鋼筋混凝土造,84年12月20日,八層,七層 陽台
RPPNMLSLKHOFFCP86CA,23,16.59,共有部份,鋼筋混凝土造,84年12月20日,八層,
RPPNMLSLKHOFFCP86CA,23,.47,共有部份,鋼筋混凝土造,84年12月20日,,
RPPNMLSLKHOFFCP86CA,23,11.37,共有部份,鋼筋混凝土造,84年12月20日,,
RPTNMLMLKHOFFDP76CA,,170.47,停車空間、住宅,鋼筋混凝土造,107年9月27日,四層,一層 二層 三層 四層 陽台
RPQNMLOKLHOFFCP56CA,78,32.72,住家用,木石磚造﹝磚石造﹞,30年1月1日,一層,一層
RPPNMLLKLHOFFBP68CA,,169.82,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPPNMLOJLHOFFBP88CA,22,101.68,住家用,鋼筋混凝土造,85年10月20日,十一層,七層 陽台
RPPNMLOJLHOFFBP88CA,22,38.13,共有部份,鋼筋混凝土造,85年10月20日,十一層,
RPPNMLOJLHOFFBP88CA,22,4.36,法定停車空間,鋼筋混凝土造,85年10月20日,十一層,
RPQNMLLKLHOFFBP78CA,,169.50,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPRNMLLKLHOFFBP88CA,,148.35,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層
RPOOMLLLKHOFFAP58CA,11,334.44,辦公室、廠房,鋼骨造,96年8月22日,二層,一層 二層 陽台
RPTNMLLLKHOFFAP98CA,38,115.50,住家用,加強磚造,69年10月20日,二層,一層 二層 騎樓 電梯樓梯間
RPPNMLMLKHOFFAP68CA,26,100.44,住家用,鋼筋混凝土造,82年7月15日,六層,四層 陽台 花台
RPPNMLMLKHOFFAP68CA,26,36.98,共有部份,鋼筋混凝土造,82年7月15日,六層,
RPPNMLNLKHOFFAP78CA,46,110.91,住家用,鋼筋混凝土造,62年4月1日,二層,一層 二層
RPQOMLLLKHOFFAP78CA,25,34.59,住家用,鋼筋混凝土造,83年7月1日,九層,五層 陽台
RPQOMLLLKHOFFAP78CA,25,14.84,共有部份,鋼筋混凝土造,83年7月1日,九層,
RPQOMLLLKHOFFAP78CA,25,12.95,共有部份,鋼筋混凝土造,83年7月1日,九層,
RPRNMLQKMHOFFAP76CA,1,202.67,住家用,鋼筋混凝土造,107年11月6日,四層,一層 二層 三層 四層 陽台
RPSNMLQKMHOFFAP86CA,1,236.00,住宅、樓梯間、機電空間,鋼筋混凝土造,107年11月6日,四層,一層 二層 三層 四層 陽台
RPVNMLNLKHOFFBP86CA,,186.42,住家用,鋼筋混凝土造,107年9月21日,三層,一層 二層 三層
RPXNMLNLKHOFFDP27CA,40,206.20,住商用,加強磚造,67年7月25日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPSNMLQLKHOFFDP07CA,12,23.24,集合住宅,鋼筋混凝土造,96年2月5日,十三層,七層 陽台
RPSNMLQLKHOFFDP07CA,12,9.68,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,
RPSNMLQLKHOFFDP07CA,12,1.57,走廊,鋼筋混凝土造,96年2月5日,十三層,
RPTNMLQLKHOFFDP17CA,12,22.78,集合住宅,鋼筋混凝土造,96年2月5日,十三層,七層 陽台
RPTNMLQLKHOFFDP17CA,12,9.48,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,
RPTNMLQLKHOFFDP17CA,12,1.53,走廊,鋼筋混凝土造,96年2月5日,十三層,
RPUNMLQLKHOFFDP27CA,12,26.50,集合住宅,鋼筋混凝土造,96年2月5日,十三層,七層 陽台
RPUNMLQLKHOFFDP27CA,12,11.05,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,
RPUNMLQLKHOFFDP27CA,12,1.78,走廊,鋼筋混凝土造,96年2月5日,十三層,
RPVNMLMLKHOFFDP96CA,25,168.98,住家用,鋼筋混凝土造,82年11月22日,三層,一層 二層 三層 陽台
RPXNMLMLKHOFFDP17CA,20,109.91,住家用,鋼筋混凝土造,88年7月30日,十四層,十二層 陽台
RPXNMLMLKHOFFDP17CA,20,36.43,共有部份,鋼筋混凝土造,88年7月30日,十四層,
RPXNMLMLKHOFFDP17CA,20,2.11,住家用,鋼筋混凝土造,88年7月30日,十四層,
