編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLTKKHOFFEM86DA,39,74.39,住商用,鋼筋混凝土造,69年1月5日,三層,一層 二層 三層
RPTNMLSJLHOFFDM96CA,,205.07,住家用,鋼筋混凝土造,107年11月16日,三層,一層 二層 三層 陽台
RPSNMLSJLHOFFDM86CA,,213.79,住家用,鋼筋混凝土造,107年11月15日,三層,一層 二層 三層 陽台
RPWNMLSJLHOFFDM27CA,,233.80,住家用,鋼筋混凝土造,107年11月16日,三層,一層 二層 三層 陽台
RPVNMLKLKHOFFCM98CA,43,212.16,住商用,鋼筋混凝土加強磚造,64年11月11日,三層,一層 二層 三層 騎樓
RPUNMLNLKHOFFBM09CA,24,68.97,住家用,鋼筋混凝土造,83年10月29日,八層,八層 陽台
RPUNMLNLKHOFFBM09CA,24,25.54,防空避難室、停車場、梯間、機械間、水箱,鋼筋混凝土造,83年10月29日,八層,
RPWNMLKLKHOFFBM98CA,38,195.88,住商用,鋼筋混凝土加強磚造,70年1月7日,三層,一層 二層 三層 騎樓
RPRNMLSKKHOFFAM09CA,5,62.34,住家用,鋼筋混凝土造,102年10月25日,三層,一層 二層 三層 陽台
RPPNMLTKKHOFFAM98CA,26,93.74,住家用,鋼筋混凝土造,81年8月6日,五層,四層 陽台
RPPNMLTKKHOFFAM98CA,26,6.61,公共設施,鋼筋混凝土造,81年8月6日,五層,
RPRNMLTKKHOFFAM56CA,40,81.48,住商用,加強磚造,68年1月1日,二層,一層 二層 騎樓
RPSNMLLLKHOFFAM58CA,25,96.99,住家用,鋼筋混凝土造,83年5月3日,五層,四層 陽台 花台
RPSNMLLLKHOFFAM58CA,25,16.98,儲藏室、梯間、水箱、機械房、人行道,鋼筋混凝土造,83年5月3日,五層,
RPPOMLLLKHOFFAM38CA,3,238.90,住宅、樓梯間,鋼筋混凝土造,104年11月23日,四層,一層 二層 三層 四層 陽台 雨遮
RPRNMLPLKHOFFAM88CA,24,100.95,住家用,鋼筋混凝土造,84年2月16日,十三層,六層 陽台 花台
RPRNMLPLKHOFFAM88CA,24,24.87,辦公室、康樂室、電梯、門廳、機房、水箱、平臺、瞭望臺、梯間、變電室、機械室,鋼筋混凝土造,84年2月16日,十三層,
RPXNMLPLKHOFFAM86CA,2,86.58,集合住宅,鋼筋混凝土造,106年1月19日,五層,五層 陽台
RPXNMLPLKHOFFAM86CA,2,35.30,停車空間、樓梯間、機房、水箱,鋼筋混凝土造,106年1月19日,五層,
RPXNMLPLKHOFFAM86CA,2,6.88,停車空間,鋼筋混凝土造,106年1月19日,五層,
RPPNMLKLKHOFFEM58CA,,103.28,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 地下層
RPVNMLOKLHOFFBM66CA,,56.98,集合住宅,鋼筋混凝土造,107年11月27日,九層,四層 陽台 雨遮
RPVNMLOKLHOFFBM66CA,,58.90,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,
RPWNMLOKLHOFFBM76CA,,60.72,集合住宅,鋼筋混凝土造,107年11月27日,九層,五層 陽台 雨遮
RPWNMLOKLHOFFBM76CA,,60.56,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,
