編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLNLKHOFFHN37CA,,160.88,住宅、樓梯間,鋼筋混凝土造,107年11月21日,四層,一層 二層 三層 四層 陽台
RPOOMLNLKHOFFHN66CA,,160.88,住宅、樓梯間,鋼筋混凝土造,107年11月21日,四層,一層 二層 三層 四層 陽台
RPPNMLRJLHOFFEN66CA,35,200.52,住商用,鋼筋混凝土造,72年8月22日,三層,一層 二層 三層 騎樓
RPUNMLMLKHOFFHN07CA,24,162.93,住家用,鋼筋混凝土造,84年1月28日,三層,一層 二層 三層 電梯樓梯間
RPTNMLKLKHOFFGN76DA,36,83.86,住家用,加強磚造,71年12月10日,二層,一層 二層
RPUNMLPLKHOFFCN86CA,1,160.03,住家用、梯間,鋼筋混凝土造,107年3月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLKLKHOFFAN38DA,55,22.80,住家用,磚石造,53年1月1日,一層,一層
RPSNMLSKLHOFFAN76CA,29,126.87,住家用,鋼筋混凝土造,79年5月9日,十八層,七層 陽台 花台
RPSNMLSKLHOFFAN76CA,29,62.11,門廳、開放空間、機械室、水箱、電梯間、地下室、屋頂突出物、車道,鋼筋混凝土造,79年5月9日,十八層,
RPSNMLRLKHOFFHN37CA,4,267.76,停車空間、住宅、機電空間,鋼筋混凝土造,104年2月2日,四層,一層 二層 三層 四層 陽台
RPWNMLKLKHOFFGN96CA,32,124.89,住家用,鋼筋混凝土造及鋼造,76年3月6日,三層,一層 二層 三層
RPQNMLPLKHOFFGN86CA,4,189.07,住家用,鋼筋混凝土造,104年6月16日,四層,一層 二層 三層 四層 陽台
RPRNMLSKLHOFFCN86CA,,153.27,住宅、門廊,鋼筋混凝土造,107年11月21日,四層,一層 二層 三層 四層
RPTNMLLLLHOFFCN09CA,,249.14,住宅、停車空間,鋼筋混凝土造,107年9月25日,四層,一層 二層 三層 四層 陽台
RPUNMLLLLHOFFCN56CA,,188.33,住宅、停車空間,鋼筋混凝土造,107年9月25日,四層,一層 二層 三層 四層 陽台
RPRNMLPLKHOFFCN56CA,1,160.03,住家用、梯間,鋼筋混凝土造,107年3月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLMLKHOFFBN78CA,24,315.01,住家用,鋼筋混凝土造,83年9月16日,五層,一層 二層 三層 四層 五層 騎樓
