鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,房地(土地+建物),臺北市信義區松仁路100號27樓之1,0.0,商,,,1080201,土地1建物1車位0,二十七層,48,辦公商業大樓,見其他登記事項,見其他登記事項,1070118,1551.83,1,0,0,有,有,無,1774445,1143,,0.0,0,,RPVOMLKLKHOFFDA18CC
信義區,建物,臺北市信義區基隆路二段149號3樓,0.0,商,,,1080218,土地0建物1車位0,十五層,3,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031029,101.45,1,1,1,有,無,有,63000,621,,0.0,0,,RPPPMLKLKHOFFDA67CC
信義區,建物,臺北市信義區忠孝東路五段363號7樓之6,0.0,其他,,,1080215,土地0建物1車位0,十一層,7,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940531,62.66,2,1,2,有,無,有,41000,654,,0.0,0,,RPRPMLKLKHOFFDA87CC
信義區,建物,臺北市信義區永吉路30巷157弄21號4樓,0.0,住,,,1080213,土地0建物1車位0,七層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010119,49.67,1,1,1,有,無,有,29000,584,,0.0,0,,RPTPMLKLKHOFFDA08CC
信義區,建物,臺北市信義區松勤街140巷4號6樓,0.0,住,,,1080127,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,預力混凝土造,0810602,170.46,2,2,2,有,無,有,108000,634,,0.0,0,,RPPQMLKLKHOFFDA77CC
松山區,建物,臺北市松山區敦化北路155巷66弄25號4樓,0.0,住,,,1080210,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,69.52,3,2,2,有,無,有,37000,532,,0.0,0,,RPSQMLKLKHOFFDA08CC
南港區,建物,臺北市南港區經貿二路１５７巷３６弄１０１號三樓,0.0,住,,,1080131,土地0建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020812,88.03,2,1,1,有,有,有,25000,284,塔式車位,18.35,0,租金含管理費,RPTQMLKLKHOFFDA18CC
信義區,建物,臺北市信義區光復南路５６７號十一樓之９,0.0,商,,,1080209,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0970822,95.46000000000001,1,2,1,有,有,有,44000,461,,0.0,0,租金含管理費,RPUQMLKLKHOFFDA28CC
大安區,建物,臺北市大安區新生南路一段１３３巷１５之２號,0.0,住,,,1080131,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,106.5,2,2,1,有,無,有,30000,282,,0.0,0,第四年起租金調漲為32000元,RPXNMLKLKHOFFFA48CC
士林區,建物,臺北市士林區至誠路二段４５號,0.0,住,,,1080130,土地0建物0車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0710719,103.86,0,2,2,有,無,無,50000,481,,0.0,0,部分承租，公設無法分算，第三年起租金調漲為52500,RPPNMLKLKHOFFEA57CC
士林區,建物,臺北市士林區建業路34之19號4樓,0.0,,,,1080125,土地0建物1車位0,四層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060405,25.060000000000002,1,1,1,有,無,有,13000,519,,0.0,0,此件為 社會住宅包代租代管計畫 租金打9折。,RPPOMLKLKHOFFEA67CC
士林區,建物,臺北市士林區忠誠路二段21巷6號8樓,0.0,住,,,1080218,土地0建物1車位1,十一層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991231,300.31,3,2,3,有,無,有,120000,400,坡道平面,0.0,0,,RPTOMLKLKHOFFEA08CC
士林區,建物,臺北市士林區葫東街34號9樓,0.0,住,,,1080203,土地0建物1車位1,十一層,9,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940513,180.06,4,2,2,有,無,有,41000,228,坡道平面,0.0,0,,RPWOMLKLKHOFFEA38CC
文山區,建物,臺北市文山區辛亥路四段７７巷２３號六樓,0.0,住,,,1080125,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851107,116.9,2,2,1,有,有,有,20500,175,,0.0,0,,RPPNMLKLKHOFFAA17CC
文山區,建物,臺北市文山區興隆路二段224之3號,0.0,商,,,1080123,土地0建物2車位0,見其他登記事項,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0751024,236.81,0,0,0,無,無,無,113520,479,,0.0,0,個人含稅含租賃稅、二代補充健保費,RPROMLKLKHOFFAA47CC
中正區,建物,臺北市中正區重慶南路三段15巷21號3樓之1,0.0,住,,,1080201,土地0建物1車位0,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.88,1,1,1,有,無,有,42500,513,,0.0,0,,RPVOMLKLKHOFFAA87CC
中正區,建物,臺北市中正區重慶南路三段15巷26號6樓之1,0.0,住,,,1080201,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050715,205.17000000000002,1,1,1,有,無,有,44000,214,,0.0,0,,RPWOMLKLKHOFFAA97CC
中正區,建物,臺北市中正區重慶南路三段15巷26號7樓之1,0.0,住,,,1080218,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050715,249.60000000000002,2,2,2,有,無,有,65000,260,,0.0,0,,RPOPMLKLKHOFFAA27CC
中山區,建物,臺北市中山區林森北路59號4樓,9.43,商,,,1080128,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,153.07,2,2,2,有,無,有,54000,353,,0.0,0,,RPURMLKLKHOFFCA38DC
北投區,建物,臺北市北投區東華街一段500號六樓,0.0,商,,,1080218,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941111,208.81,4,2,2,有,有,有,85000,407,,0.0,0,,RPQNMLLLKHOFFEA77CC
北投區,建物,臺北市北投區東華街一段502號10樓之1,0.0,商,,,1080212,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941111,161.42000000000002,3,2,2,有,有,有,78000,483,,0.0,0,,RPSNMLLLKHOFFEA97CC
士林區,建物,臺北市士林區文林路496號八樓,0.0,商,,,1080218,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,193.35,3,2,2,有,有,有,80000,414,,0.0,0,,RPTNMLLLKHOFFEA08CC
士林區,建物,臺北市士林區忠誠路一段９１之１號二樓,0.0,住,,,1080212,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721221,163.54,4,2,2,有,有,有,29000,177,,0.0,0,,RPTOMLLLKHOFFEA18CC
北投區,建物,臺北市北投區行義路54號14樓,0.0,住,,,1080101,土地0建物1車位2,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910122,202.21,4,2,2,有,有,有,81671,404,坡道平面,80.94,0,,RPSPMLLLKHOFFEA18CC
大安區,房地(土地+建物),臺北市大安區新生南路一段97巷24號1樓,331.0,住,,,1071125,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720517,154.36,0,0,0,無,無,無,120000,777,,0.0,0,,RPPNMLLLKHOFFFA77CC
大安區,建物,臺北市大安區四維路８４巷２之１號六樓,0.0,商,,,1080126,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731122,206.78,4,2,2,有,無,有,55000,266,,0.0,0,租金含管理費,RPSNMLLLKHOFFFA08CC
大安區,建物,臺北市大安區永康街７５巷７號,0.0,住,,,1080130,土地0建物1車位0,一層,7,辦公商業大樓,住家用,鋼筋混凝土造,0961114,45.93,1,1,1,有,有,有,20000,435,,0.0,0,,RPTNMLLLKHOFFFA18CC
松山區,建物,臺北市松山區八德路三段186號九樓之10,0.0,住,,,1080213,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0950418,62.08,2,1,1,有,有,有,40000,644,,0.0,0,,RPTNMLLLKHOFFDA97CC
松山區,房地(土地+建物),臺北市松山區慶城街6之3號六樓之1,0.0,商,,,1080219,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660321,94.35,2,1,1,有,有,無,36500,387,,0.0,0,,RPOOMLLLKHOFFDA57CC
信義區,建物,臺北市信義區松高路11號18樓,0.0,其他,,,1080125,土地0建物1車位2,十八層,30,辦公商業大樓,見其他登記事項,見其他登記事項,0931202,1212.69,0,0,0,無,有,無,1031580,851,坡道平面,104.16,0,,RPUOMLLLKHOFFDA18CC
信義區,建物,臺北市信義區基隆路一段143號2樓之2,0.0,,,,1080123,土地0建物1車位0,二層,13,辦公商業大樓,見其他登記事項,見其他登記事項,0950126,274.66,0,0,0,無,有,無,120000,437,,0.0,0,,RPWOMLLLKHOFFDA38CC
信義區,建物,臺北市信義區基隆路二段179號9樓之二,0.0,住,,,1080201,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990901,103.88,3,2,2,有,有,有,84000,809,,0.0,0,,RPRPMLLLKHOFFDA97CC
中正區,建物,臺北市中正區忠孝東路二段34號5樓,0.0,商,,,1080215,土地0建物0車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0620910,16.52,1,0,1,有,無,有,11000,666,,0.0,0,部分出租,RPWNMLLLKHOFFBA08CC
大同區,建物,臺北市大同區大龍街27號,0.0,住,,,1080128,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),,加強磚造,,80.28,2,2,1,有,無,有,22000,274,,0.0,0,續租。；,RPOOMLLLKHOFFBA37CC
中山區,建物,臺北市中山區中山北路二段65巷9號八樓之4,0.0,商,,,1080213,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,69.37,3,1,1,有,有,有,28000,404,,0.0,0,,RPVNMLLLKHOFFCA08CC
中山區,建物,臺北市中山區建國北路三段71號十三樓之2,0.0,住,,,1080216,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,77.98,2,1,1,有,有,有,60000,769,,0.0,0,,RPWNMLLLKHOFFCA18CC
中山區,建物,臺北市中山區中山北路二段59巷7號九樓,0.0,商,,,1080220,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041127,136.68,3,1,2,有,有,有,80000,585,,0.0,0,,RPPOMLLLKHOFFCA57CC
中山區,建物,臺北市中山區南京東路二段178號,0.0,商,,,1080130,土地0建物1車位0,十二層,14,辦公商業大樓,商業用,鋼筋混凝土造,0670912,542.83,0,0,0,無,有,無,262736,484,,0.0,0,,RPSOMLLLKHOFFCA87CC
內湖區,建物,臺北市內湖區文德路19號1樓,36.31,住,,,1080218,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0730526,219.05,0,2,2,有,無,無,80000,365,,0.0,0,1F+B1F,RPXOMLLLKHOFFCA38CC
中山區,建物,臺北市中山區吉林路329巷15號,0.0,住,,,1080124,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620201,80.38,0,0,0,無,無,有,42002,523,,0.0,0,,RPOOMLMLKHOFFCA57CC
中山區,建物,臺北市中山區建國北路二段9之2號11樓之9,0.0,住,,,1080201,土地0建物1車位0,十一層,14,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950713,59.739999999999995,1,1,1,有,有,有,40000,670,,0.0,0,含管理費、稅金或水電等費用。；,RPSPMLMLKHOFFCA08CC
中山區,建物,臺北市中山區伊通街2號2樓之1,0.0,商,,,1080203,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020509,127.02,3,2,2,有,有,有,70000,551,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPTPMLMLKHOFFCA18CC
中山區,建物,臺北市中山區新生北路二段49號12樓,0.0,住,,,1080125,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980916,208.45000000000002,4,2,2,有,無,有,57000,273,,0.0,0,,RPUPMLMLKHOFFCA28CC
中山區,建物,臺北市中山區中山北路一段105巷12號6樓之1,0.0,商,,,1080211,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060110,105.93,3,2,2,有,有,有,66752,630,,0.0,0,含管理費、稅金或水電等費用。；,RPVPMLMLKHOFFCA38CC
中山區,建物,臺北市中山區敬業二路69巷28號1樓及18號2樓,0.0,商,,,1071220,土地0建物2車位1,一層,11,店面(店鋪),見其他登記事項,鋼筋混凝土造,0990430,412.65999999999997,0,0,0,無,有,無,183000,443,坡道平面,30.51,0,租賃建物含一樓及二樓,RPOQMLMLKHOFFCA77CC
中山區,建物,臺北市中山區中山北路二段62巷7號5樓,0.0,住,,,1080220,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011203,134.14,3,2,2,有,有,有,66000,492,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPPQMLMLKHOFFCA87CC
內湖區,建物,臺北市內湖區成功路三段166之1號6樓,0.0,,,,1080129,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711202,140.09,3,2,2,有,有,無,36000,257,,0.0,0,,RPRQMLMLKHOFFCA08CC
中山區,建物,臺北市中山區民生東路一段42號十樓之2,0.0,商,,,1080129,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670616,69.68,2,1,1,有,有,有,30000,431,,0.0,0,,RPTQMLMLKHOFFCA28CC
中正區,建物,臺北市中正區金山南路一段139號六樓,0.0,住,,,1080219,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990319,89.85,2,1,1,有,有,有,41500,462,,0.0,0,,RPSNMLMLKHOFFBA77CC
中正區,建物,臺北市中正區濟南路2段62巷5號,0.0,住,,,1080216,土地0建物1車位0,一層,2,公寓(5樓含以下無電梯),,加強磚造,,115.14,3,2,2,有,無,無,55000,478,,0.0,0,急出租急承租。；,RPSOMLMLKHOFFBA87CC
大同區,建物,臺北市大同區太原路80號6樓之2,0.0,商,,,1080207,土地0建物1車位0,六層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971211,37.36,1,1,1,有,有,有,18000,482,,0.0,0,續租。；,RPTOMLMLKHOFFBA97CC
大同區,建物,臺北市大同區太原路80號7樓之3,0.0,商,,,1080210,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971211,96.47,2,2,1,有,有,有,37500,389,,0.0,0,續租。；,RPUOMLMLKHOFFBA08CC
中正區,建物,臺北市中正區信義路二段259號6樓之2,0.0,商,,,1080129,土地0建物1車位0,六層,14,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,1070702,59.33,1,1,1,有,無,有,50000,843,,0.0,0,,RPVOMLMLKHOFFBA18CC
大同區,建物,臺北市大同區南京西路288號4樓之17,0.0,商,,,1080215,土地0建物1車位0,四層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011214,154.68,3,2,2,有,有,有,75000,485,,0.0,0,,RPWOMLMLKHOFFBA28CC
大同區,建物,臺北市大同區長安西路106號五樓之5,0.0,商,,,1080214,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0880809,180.98,0,0,0,無,有,無,103950,574,,0.0,0,,RPRPMLMLKHOFFBA87CC
大同區,建物,臺北市大同區南京西路68號15樓,0.0,商,,,1080215,土地0建物1車位0,十五層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951115,39.67,1,1,1,有,有,有,27000,681,,0.0,0,,RPSPMLMLKHOFFBA97CC
南港區,建物,臺北市南港區重陽路559號,0.0,,,,1080112,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0961227,58.04,0,0,0,無,有,無,34056,587,,0.0,0,,RPVNMLMLKHOFFDA28CC
信義區,建物,臺北市信義區永吉路81號十樓,0.0,住,,,1080220,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0891026,163.17,4,2,2,有,有,有,46000,282,,0.0,0,,RPOOMLMLKHOFFDA67CC
信義區,建物,臺北市信義區永吉路120巷43弄3號,0.0,住,,,1080221,土地0建物2車位0,一層,2,店面(店鋪),住家用,加強磚造,,87.44,2,2,2,有,無,無,35000,400,,0.0,0,,RPROMLMLKHOFFDA97CC
信義區,建物,臺北市信義區永吉路81號6樓,0.0,商,,,1080131,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0891026,202.16,4,2,2,有,有,有,60000,297,,0.0,0,,RPTOMLMLKHOFFDA18CC
信義區,建物,臺北市信義區信義路五段121號10F,0.0,其他,,,1080130,土地0建物1車位0,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980702,112.6,2,1,1,有,無,有,55000,488,,0.0,0,,RPUOMLMLKHOFFDA28CC
松山區,建物,臺北市松山區復興北路167號七樓之3,0.0,商,,,1080131,土地0建物0車位0,七層,17,辦公商業大樓,商業用,鋼筋混凝土造,0771105,257.04,4,0,0,有,有,有,120000,467,,0.0,0,,RPRPMLMLKHOFFDA08CC
松山區,建物,臺北市松山區敦化北路一段199巷16弄21號4樓,0.0,住,,,1080215,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750714,141.87,3,2,2,有,有,有,45000,317,,0.0,0,,RPUPMLMLKHOFFDA38CC
士林區,建物,臺北市士林區中山北路七段14巷31弄7號4樓,0.0,住,,,1080208,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990211,218.64,3,2,3,有,有,有,105000,480,,0.0,0,續租。；,RPUNMLMLKHOFFEA28CC
士林區,建物,臺北市士林區中山北路六段157巷13號12樓之5,0.0,工,,,1080205,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,92.53999999999999,2,2,1,有,有,有,60000,648,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPWNMLMLKHOFFEA48CC
中正區,建物,臺北市中正區中華路二段307巷28之4號,0.0,住,,,1080222,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,加強磚造,0560519,25.6,2,1,1,有,無,有,10000,391,,0.0,0,,RPSOMLMLKHOFFAA77CC
中正區,建物,臺北市中正區中華路二段313巷11號5樓,0.0,住,,,1080222,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,加強磚造,,35.11,1,1,1,有,無,有,10000,285,,0.0,0,台北市社會住宅包租代管計畫專案,RPVNMLNLKHOFFAA08CC
文山區,建物,臺北市文山區車前路11之2號二十樓,0.0,商,,,1080213,土地0建物1車位3,二十層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040427,203.70999999999998,3,2,2,有,有,有,47000,231,其他,0.0,0,,RPXNMLNLKHOFFAA28CC
中山區,房地(土地+建物),臺北市中山區大直街20巷24號,40.0,住,,,1071219,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690103,58.19,2,0,1,有,無,無,35000,601,,0.0,0,,RPVNMLNLKHOFFCA38DC
大安區,建物,臺北市大安區新生南路一段163號二樓,0.0,住,,,1080202,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,181.85,1,1,1,有,無,無,70000,385,,0.0,0,,RPQNMLNLKHOFFFA08CC
松山區,建物,臺北市松山區南京東路四段180號8樓之2,0.0,商,,,1080112,土地0建物1車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0711111,123.36000000000001,0,0,0,無,無,無,36000,292,,0.0,0,,RPRNMLNLKHOFFDA97CC
松山區,建物,臺北市松山區敦化北路303號8樓之2,0.0,其他,,,1080201,土地0建物1車位0,八層,12,辦公商業大樓,住家用,鋼筋混凝土造,0651022,118.54,0,0,0,無,無,有,60000,506,,0.0,0,,RPTNMLNLKHOFFDA18CC
松山區,建物,臺北市松山區敦化北路222巷30號,0.0,住,,,1080222,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0720526,161.97,0,0,0,無,無,無,50000,309,,0.0,0,主建物一層分租，66.12平方公尺+             平台17.71平方公尺 +防空避難室69.19平方公尺,RPXNMLNLKHOFFDA58CC
松山區,建物,臺北市松山區民權東路三段142號5樓,0.0,住,,,1080213,土地0建物1車位0,五層,15,辦公商業大樓,商業用,鋼筋混凝土造,0730915,141.16,0,0,0,無,無,無,65000,460,,0.0,0,,RPQOMLNLKHOFFDA97CC
大同區,建物,臺北市大同區承德路一段40號5樓,0.0,商,,,1080201,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0721111,502.45,0,0,0,無,無,有,238336,474,,0.0,0,,RPSOMLNLKHOFFBA97CC
大同區,建物,臺北市大同區民權西路３００號八樓之３,0.0,商,,,1080222,土地0建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060314,140.16,2,1,2,有,有,無,37800,270,升降機械,19.05,0,,RPTOMLNLKHOFFBA08CC
中山區,建物,臺北市中山區松江路416號6樓,0.0,住,,,1071222,土地0建物1車位1,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040713,291.89,4,2,2,有,有,有,100000,343,坡道平面,29.77,0,,RPPNMLNLKHOFFCA67CC
中山區,建物,臺北市中山區建國北路2段9之2號6樓,0.0,住,,,1080111,土地0建物1車位1,六層,14,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950713,60.0,1,1,1,有,有,無,26000,433,坡道平面,0.0,0,,RPQNMLNLKHOFFCA77CC
內湖區,建物,臺北市內湖區康寧路三段190巷35號八樓之2,0.0,住,,,1080215,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970103,54.43000000000001,2,1,1,有,有,有,23500,432,,0.0,0,1.本建物公設內含車位，但本次租賃不含車位，故無登錄公設車位部分2.租金內含管理費,RPTNMLNLKHOFFCA08CC
內湖區,建物,臺北市內湖區內湖路二段265號4樓之1,0.0,商,,,1080222,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050601,96.02,2,1,1,有,有,有,44000,458,,0.0,0,續租。；含管理費、稅金或水電等費用。；含管理費。,RPROMLNLKHOFFCA97CC
內湖區,建物,臺北市內湖區民權東路六段180巷42弄53號3樓之1,0.0,住,,,1080221,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911128,77.25,2,1,1,有,有,有,28500,369,,0.0,0,續租。；,RPTOMLNLKHOFFCA18CC
中山區,建物,臺北市中山區民權東路二段60號,0.0,商,,,1080222,土地0建物1車位0,一層,4,店面(店鋪),,加強磚造,,93.57,0,0,0,無,無,無,45000,481,,0.0,0,本案為透天厝，只出租一層77.42平方公尺                    +騎樓16.15平方公尺,RPUOMLNLKHOFFCA28CC
內湖區,建物,臺北市內湖區民權東路六段206巷121弄28號,0.0,住,,,1080222,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971009,178.64999999999998,3,2,2,有,有,有,42000,235,坡道平面,0.0,0,,RPSPMLNLKHOFFCA18CC
大安區,建物,臺北市大安區敦南街67號,0.0,住,,,1080218,土地0建物1車位0,一層,16,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0920102,287.51,5,3,4,有,有,有,135000,470,坡道機械,52.5,0,,RPQNMLOLKHOFFFA18CC
文山區,房地(土地+建物),臺北市文山區育英街28號4樓,49.25,住,,,1080130,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,124.33,4,2,2,有,無,無,21000,169,,0.0,0,,RPPNMLOLKHOFFAA57CC
文山區,建物,臺北市文山區羅斯福路六段218號四樓,0.0,其他,,,1080222,土地0建物1車位0,四層,10,辦公商業大樓,商業用,鋼筋混凝土造,0891204,729.27,0,0,0,無,有,無,207580,285,,0.0,0,,RPOOMLPLKHOFFAA67CC
大安區,建物,臺北市大安區復興南路一段352號12樓,0.0,商,,,1080211,土地0建物1車位0,十二層,12,辦公商業大樓,住家用,鋼筋混凝土造,,150.84,0,0,0,無,無,有,56760,376,,0.0,0,,RPOOMLPLKHOFFFA18CC
大安區,建物,臺北市大安區復興南路一段283號5樓之1,0.0,商,,,1080215,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,,87.33,3,1,1,有,無,無,35000,401,,0.0,0,,RPROMLPLKHOFFFA48CC
大安區,建物,臺北市大安區大安路一段239號4樓,0.0,住,,,1080131,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.43,2,1,2,有,無,有,42000,431,,0.0,0,,RPTOMLPLKHOFFFA68CC
大安區,建物,臺北市大安區樂利路６０號,0.0,住,,,1080128,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,,93.74,0,2,2,有,無,無,65000,693,,0.0,0,,RPUOMLPLKHOFFFA78CC
北投區,建物,臺北市北投區北投區一段11號3樓,0.0,工,,,1080201,土地0建物1車位0,三層,4,廠辦,工業用,加強磚造,0560809,1350.08,0,0,0,無,無,無,189000,140,,0.0,0,,RPOOMLPLKHOFFEA08CC
中山區,建物,臺北市中山區基湖路151巷35號5樓之7,0.0,住,,,1080130,土地0建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930630,48.11,1,1,1,有,有,有,22816,474,,0.0,0,,RPOOMLPLKHOFFCA87CC
中山區,建物,臺北市中山區中山北路二段77巷17之3號1至5樓,0.0,商,,,1080222,土地0建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0651229,861.23,0,0,0,無,無,有,300000,348,,0.0,0,,RPPOMLPLKHOFFCA97CC
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段108號12樓之18,0.0,商,,,1080103,土地1建物1車位1,十二層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990917,87.19,1,0,1,有,有,有,33000,378,坡道平面,38.52,0,,RPOPMLPLKHOFFCA97CC
中山區,建物,臺北市中山區林森北路363號14樓之1,0.0,商,,,1080126,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,103.91,1,1,1,有,有,有,60000,577,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPRPMLPLKHOFFCA28CC
