鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
北區,房地(土地+建物)+車位,臺南市北區開元路５１５號二十二樓之６,11.61,商,,,1080118,土地3建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1041105,159.29000000000002,3,2,2,有,有,7300000,45828,坡道平面,32.55,0,,RPPOMLLKKHOFFAD37CA,74.23,1.43,13.1,,
北區,房地(土地+建物)+車位,臺南市北區北成路８０巷２２弄２號７樓,34.96,住,,,1071229,土地1建物1車位1,七層，夾層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840913,138.44,3,2,2,有,有,5380000,38862,坡道平面,0.0,1000000,,RPVNMLMKKHOFFAD97CA,84.58,0.0,9.46,,
北區,房地(土地+建物),臺南市北區賢北街１９５巷８弄１６號,64.16,住,,,1071230,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0831103,184.1,5,3,4,有,無,7500000,40739,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTNMLNKKHOFFAD87CA,171.64,0.0,12.46,,
安平區,房地(土地+建物),臺南市安平區安平路３０４號七樓之３,5.51,住,,,1080125,土地2建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710223,29.83,1,1,1,有,無,450000,15085,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLNKKHOFFAD97CA,20.11,1.63,0.0,,
北區,房地(土地+建物),臺南市北區開元路５１９號二樓之１１,7.77,商,,,1080118,土地3建物1車位0,二層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1041105,100.96,2,1,1,有,有,4900000,48534,,0.0,0,,RPPNMLOKKHOFFAD57CA,63.63,0.0,7.19,,
中西區,房地(土地+建物),臺南市中西區府前一街１７１號,42.35,住,,,1071224,土地1建物1車位0,一層，二層，夾層，地下層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0780112,186.89999999999998,3,2,3,有,無,5000000,26752,,0.0,0,,RPUPMLSKKHOFFAD68CA,136.74,9.39,9.76,,
中西區,房地(土地+建物),臺南市中西區正德街48號六樓之4,5.3,商,,,1080113,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700602,26.98,1,0,1,有,無,420000,15567,,0.0,0,,RPSNMLKLKHOFFAD57CA,17.84,0.0,0.0,,
北區,建物,臺南市北區五福里西門路三段10號六樓,0.0,,,,1080103,土地0建物1車位0,六層,七層,辦公商業大樓,商業用,鋼筋混凝土造,0680614,317.4,0,0,0,無,有,4600000,14493,,0.0,0,,RPUQMLMLKHOFFAD28CA,211.06,0.0,0.0,,
北區,房地(土地+建物)+車位,臺南市北區海安路三段８００號１４樓之２,26.58,住,,,1071218,土地1建物1車位2,十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060518,284.69,3,2,2,有,有,17800000,71838,坡道平面,71.71,2500000,,RPVNMLQLKHOFFAD48CA,135.04,0.0,12.63,,
中西區,房地(土地+建物),臺南市中西區康樂街148號,224.75,商,,,1071104,土地1建物1車位0,一層，二層，三層，四層，五層，六層，騎樓，地下層,六層,其他,商業用,鋼筋混凝土造,0651206,1307.5,36,2,36,有,無,63880000,48857,,0.0,0,,RPPPMLSJLHOFFAD18CA,1.0,307.5,0.0,,
安南區,土地,東和段11地號,102.59,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1508073,14700,,0.0,0,協議價購,RPVNMLNKKHOFFBD18CA,0.0,0.0,0.0,,
安南區,土地,東和段11-1地號,102.7,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1509690,14700,,0.0,0,協議價購,RPWNMLNKKHOFFBD28CA,0.0,0.0,0.0,,
安南區,土地,東和段11-2地號,101.25,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1488375,14700,,0.0,0,協議價購,RPXNMLNKKHOFFBD38CA,0.0,0.0,0.0,,
安南區,土地,東和段25地號,139.84,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2055648,14700,,0.0,0,協議價購,RPOOMLNKKHOFFBD57CA,0.0,0.0,0.0,,
安南區,土地,東和段27地號,55.1,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,809970,14700,,0.0,0,協議價購,RPPOMLNKKHOFFBD67CA,0.0,0.0,0.0,,
安南區,土地,和農段173地號,182.59,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2684073,14700,,0.0,0,協議價購,RPQOMLNKKHOFFBD77CA,0.0,0.0,0.0,,
安南區,土地,和農段190-1地號,763.3,其他,,,1080111,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11220510,14700,,0.0,0,協議價購,RPROMLNKKHOFFBD87CA,0.0,0.0,0.0,,
安南區,土地,和農段203-1地號,2849.23,其他,,,1080111,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41883681,14700,,0.0,0,協議價購,RPSOMLNKKHOFFBD97CA,0.0,0.0,0.0,,
安南區,土地,和農段503地號,175.11,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6426537,36700,,0.0,0,協議價購,RPTOMLNKKHOFFBD08CA,0.0,0.0,0.0,,
安南區,土地,和農段506地號,266.71,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9788257,36700,,0.0,0,協議價購,RPUOMLNKKHOFFBD18CA,0.0,0.0,0.0,,
安南區,土地,和農段507地號,171.43,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6291481,36700,,0.0,0,協議價購,RPVOMLNKKHOFFBD28CA,0.0,0.0,0.0,,
安南區,土地,和農段517地號,0.63,其他,,,1080111,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23121,0,,0.0,0,協議價購,RPWOMLNKKHOFFBD38CA,0.0,0.0,0.0,,
安南區,土地,和農段518地號,0.07,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2615,0,,0.0,0,協議價購,RPXOMLNKKHOFFBD48CA,0.0,0.0,0.0,,
安南區,土地,東和段4地號,170.68,其他,,,1080111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2508996,14700,,0.0,0,協議價購,RPRNMLOKKHOFFBD87CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),臺南市安南區安中路四段２９０巷２６３弄１９號,87.52,住,,,1080104,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700507,100.87,2,3,2,有,無,3500000,34698,,0.0,0,,RPXOMLOKKHOFFBD58CA,100.87,0.0,0.0,,
安南區,房地(土地+建物),臺南市安南區安中路四段３２０巷６９弄２８號,96.03,住,,,1070519,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1070927,195.22,4,2,4,有,無,8700000,44565,,0.0,0,,RPUOMLSKKHOFFBD68CA,179.46,0.0,15.76,,
安南區,房地(土地+建物),臺南市安南區安中路四段３２０巷６９弄１２號,92.68,住,,,1070922,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1070927,190.17,4,2,4,有,無,8700000,45749,,0.0,0,,RPXOMLSKKHOFFBD98CA,174.81,0.0,15.36,,
安南區,房地(土地+建物),臺南市安南區安中路四段３２０巷６９弄２１號,88.21,住,,,1071115,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1070927,184.95,4,2,4,有,無,8360000,45201,,0.0,0,,RPPPMLSKKHOFFBD28CA,169.59,0.0,15.36,,
安南區,房地(土地+建物),臺南市安南區淵西一街３１巷１１號,92.73,住,,,1070901,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1070927,190.79,4,2,4,有,無,9200000,48221,,0.0,0,,RPRPMLSKKHOFFBD48CA,175.77,0.0,15.02,,
安南區,房地(土地+建物),臺南市安南區公學路四段２巷６５弄６９號,226.83,住,,,1080118,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1040409,204.29,3,2,3,有,無,7950000,38915,,0.0,0,,RPVPMLSKKHOFFBD88CA,192.42,0.0,11.87,,
安南區,土地,安東段345地號,254.35,住,,,1071217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6550000,25752,,0.0,0,含未保存建物,RPRNMLTKKHOFFBD38CA,0.0,0.0,0.0,,
安南區,土地,溪心段463地號,220.96,其他,,,1080114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,880000,3983,,0.0,0,包含公共設施保留地之交易。；,RPXNMLTKKHOFFBD98CA,0.0,0.0,0.0,,
安南區,土地,溪墘段1263地號,215.67,其他,,,1070717,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,7419,,0.0,0,包含公共設施保留地之交易。；,RPSNMLMKLHOFFBD87CA,0.0,0.0,0.0,,
東區,房地(土地+建物)+車位,臺南市東區裕學路８３號四樓,40.55,住,,,1071224,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0800909,132.68,3,2,2,有,有,5700000,42961,坡道平面,0.0,0,,RPROMLLKKHOFFCD77CA,84.47,0.0,11.0,,
東區,房地(土地+建物),臺南市東區崇德十八街１１７號,20.83,住,,,1080114,土地2建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0801004,100.01,3,2,2,有,無,4600000,45995,,0.0,0,,RPQNMLNKKHOFFCD77CA,65.52,7.76,0.0,,
南區,房地(土地+建物)+車位,臺南市南區萬年七街１７３號二樓之２,22.97,住,,,1071211,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070619,121.14,2,2,2,有,有,5340000,44081,坡道平面,0.0,0,,RPPNMLKLKHOFFCD47CA,57.39,0.0,7.28,,
南區,土地,新都段28-18地號,135.0,住,,,1070510,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,25185,,0.0,0,,RPROMLLLKHOFFCD87CA,0.0,0.0,0.0,,
鹽水區,房地(土地+建物),臺南市鹽水區四維路７４巷１號五樓,30.59,住,,,1080115,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0821019,92.88,3,2,2,有,無,830000,8936,,0.0,0,,RPOOMLSKKHOFFDD28CA,75.2,0.0,9.32,,
柳營區,土地,新厝段北安小段144地號,555.56,,鄉村區,乙種建築用地,1080128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2791988,5026,,0.0,0,向政府機關承購之案件。；,RPVNMLSKKHOFFDD88CA,0.0,0.0,0.0,,
新營區,土地,新營段590-53地號,1737.0,住,,,1070127,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,94579200,54450,,0.0,0,,RPOOMLMLKHOFFDD77CA,0.0,0.0,0.0,,
白河區,土地,中興段1143地號,1.67,商,,,1071231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,119760,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLLLKHOFFED77CA,0.0,0.0,0.0,,
下營區,土地,大屯寮段3327地號,1156.0,,特定農業區,農牧用地,1080119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1430000,1237,,0.0,0,,RPTNMLLKKHOFFFD18CA,0.0,0.0,0.0,,
下營區,土地,茅港尾段551-3地號,241.67,,鄉村區,乙種建築用地,1080104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,1448,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLNKKHOFFFD28CA,0.0,0.0,0.0,,
官田區,土地,鎮田段118地號,3891.97,農,,,1080116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3191415,820,,0.0,0,,RPRNMLOKKHOFFFD28CA,0.0,0.0,0.0,,
大內區,土地,大內段363地號,378.0,,一般農業區,農牧用地,1071108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,529,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLSKKHOFFFD78CA,0.0,0.0,0.0,,
麻豆區,土地,寮子段281-3地號,50.0,,鄉村區,乙種建築用地,1080118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,861000,17220,,0.0,0,向政府機關承購之案件。；,RPTNMLMLKHOFFFD38CA,0.0,0.0,0.0,,
官田區,房地(土地+建物),臺南市官田區二鎮１１１之１２０號,120.21,住,,,1070613,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1071024,182.19,3,2,3,有,無,5080000,27883,,0.0,0,,RPUNMLPLKHOFFFD78CA,172.26,9.93,0.0,,
麻豆區,土地,保安段671-1地號,78.05,商,,,1080117,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14402100,184524,,0.0,0,地上未保存建物並同移轉不計價。,RPWNMLOJLHOFFFD78CA,0.0,0.0,0.0,,
新市區,土地,大營段1672地號,516.0,,一般農業區,農牧用地,1071219,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8650000,16764,,0.0,0,,RPTNMLMKKHOFFHD48CA,0.0,0.0,0.0,,
新市區,土地,大營段1672-1地號,517.0,,一般農業區,農牧用地,1071219,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8650000,16731,,0.0,0,,RPUNMLMKKHOFFHD58CA,0.0,0.0,0.0,,
新化區,土地,洋子段685地號,1576.0,,特定農業區,農牧用地,1071220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11032000,7000,,0.0,0,,RPVNMLOKKHOFFHD88CA,0.0,0.0,0.0,,
山上區,土地,牛稠埔段162-6地號,7004.0,,一般農業區,農牧用地,1080116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8900000,1271,,0.0,0,含增建或未登記建物。；,RPSNMLTKKHOFFHD09CA,0.0,0.0,0.0,,
左鎮區,土地,菜寮段368-2地號,60.0,農,,,1080123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,181500,3025,,0.0,0,,RPTOMLQJLHOFFHD98CA,0.0,0.0,0.0,,
善化區,房地(土地+建物),臺南市善化區小新營３１８之１１號,331.44,工,,,1071217,土地4建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1071122,160.55,0,1,2,有,無,12000000,,,0.0,0,,RPPOMLMKLHOFFHD28CA,160.56,0.0,0.0,,
善化區,房地(土地+建物),臺南市善化區成功路１６９巷１０１弄１８號,69.95,商,,,1060513,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1070507,158.3,5,2,5,有,無,7890000,49842,,0.0,0,,RPTOMLMKLHOFFHD68CA,152.98,0.0,5.32,,
新市區,土地,北社內段172地號,969.69,,特定農業區,甲種建築用地,1080128,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27866350,28737,,0.0,0,,RPRNMLLLLHOFFHD38CA,0.0,0.0,0.0,,
仁德區,土地,二王段1124-1地號,4492.5,農,,,1071207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32200000,7168,,0.0,0,,RPPNMLMKKHOFFID18CA,0.0,0.0,0.0,,
關廟區,土地,埤子頭段6地號,1440.0,,一般農業區,農牧用地,1071111,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,1736,,0.0,0,,RPQNMLMKKHOFFID28CA,0.0,0.0,0.0,,
仁德區,房地(土地+建物),臺南市仁德區後壁里德崙路２１巷８號十樓之３,7.82,商,,,1071221,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0830608,61.449999999999996,3,2,2,有,有,2100000,34174,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLMKKHOFFID48CA,42.96,0.0,2.45,,
歸仁區,房地(土地+建物),臺南市歸仁區大廟里大廟一街６０巷７弄１２號,81.0,,鄉村區,乙種建築用地,1071223,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0811028,151.76,4,2,3,有,無,5280000,34792,,0.0,0,,RPWNMLNKKHOFFID98CA,135.43,4.4,11.93,,
仁德區,土地,太乙段228地號,2567.64,工,,,1070817,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59269777,23083,,0.0,0,,RPPNMLSKKHOFFID78CA,0.0,0.0,0.0,,
關廟區,土地,南雄段627地號,1238.0,住,,,1071207,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27384700,22120,,0.0,0,,RPRNMLQLKHOFFID88CA,0.0,0.0,0.0,,
關廟區,土地,南雄段626地號,309.0,其他,,,1071207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3615300,11700,,0.0,0,,SPRNMLQLKHOFFID98CA,0.0,0.0,0.0,,
永康區,房地(土地+建物),臺南市永康區復國二路８５巷１號七樓之２,37.54,住,,,1080112,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,見其他登記事項,1030528,112.6,3,2,2,有,有,5700000,50622,,0.0,0,,RPQNMLMKKHOFFKD48CA,72.68,0.0,7.51,,
永康區,房地(土地+建物),臺南市永康區龍中街６５１巷１５弄７號,91.25,住,,,1071122,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1061229,157.76,5,2,5,有,無,11830000,74987,,0.0,0,,RPWNMLNKKHOFFKD56CA,147.86,0.0,9.9,,
永康區,建物,臺南市永康區忠孝路410巷50弄6號,0.0,,,,1080124,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0811006,170.28,5,2,3,有,無,4400000,25840,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPSNMLOKKHOFFKD88CA,154.08,8.42,7.78,,
永康區,土地,西勢段1595地號,583.25,農,,,1071230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9020100,15465,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWNMLOKKHOFFKD66CA,0.0,0.0,0.0,,
永康區,房地(土地+建物),臺南市永康區西勢里富強路一段９３巷１０弄１９號,93.0,住,,,1071231,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,0811106,202.87,4,2,3,有,無,7400000,36477,,0.0,0,,RPPNMLSKKHOFFKD98CA,196.14,6.73,0.0,,
永康區,房地(土地+建物),臺南市永康區五王里中山東路１５２號二樓之８,4.1,住,,,1080211,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0900110,26.03,3,2,2,有,有,1390000,53400,,0.0,0,,RPWNMLMLKHOFFKD56CA,16.32,1.33,1.25,,
柳營區,房地(土地+建物),臺南市柳營區神農里果毅後3551號,88.0,,鄉村區,乙種建築用地,1080117,土地1建物1車位0,全,三層,透天厝,住家用,混凝土構造,0811126,158.2,4,3,3,有,無,2850000,18015,,0.0,0,,RPRNMLMKKHOFFDD97DA,152.31,0.0,5.89,,
柳營區,土地,新厝段北安小段85地號,43.09,,鄉村區,乙種建築用地,1080128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,216888,5033,,0.0,0,,RPSNMLMKKHOFFDD08DA,0.0,0.0,0.0,,
新化區,土地,新義段1057地號,40.0,農,,,1080122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,348000,8700,,0.0,0,,RPQNMLMKKHOFFHD28DA,0.0,0.0,0.0,,
關廟區,土地,保東段482地號,32.0,,鄉村區,乙種建築用地,1080127,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,460800,14400,,0.0,0,總價含土地增值稅及移轉所有費用,RPPNMLRLKHOFFID88DA,0.0,0.0,0.0,,
左鎮區,土地,草山段787-2地號,301.0,,森林區,農牧用地,1080131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,72588,241,,0.0,0,,RPQOMLNKKHOFFHD48DA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺南市南區南都里12鄰中華南路二段315巷3弄1號,41.14,住,,,1071128,土地2建物3車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土構造,0710528,92.50999999999999,3,2,2,有,有,1230395,13300,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLOKLHOFFCD08EA,75.41,0.0,10.41,,
安南區,房地(土地+建物),臺南市安南區德安街5號,104.4,住,,,1080130,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土構造,0690505,105.49,4,2,2,有,無,5600000,53086,,0.0,0,,RPSNMLNKKHOFFBD97DA,105.49,0.0,0.0,,
將軍區,土地,將軍段3018地號,109.82,,鄉村區,乙種建築用地,1071120,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,3005,,0.0,0,畸零地或有合併使用之交易。；,RPPNMLNKKHOFFGD18DA,0.0,0.0,0.0,,
永康區,房地(土地+建物)+車位,臺南市永康區小東路４２３巷６號十三樓之２,45.95,住,,,1071229,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1010320,173.02,3,2,2,有,有,7800000,45081,坡道平面,0.0,0,,RPWNMLSKKHOFFKD07CA,95.48,0.0,11.53,,
永康區,房地(土地+建物),臺南市永康區永二街３９３巷１６弄９７號,72.59,住,,,1080105,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,0861110,171.19,4,2,3,有,無,7100000,41474,,0.0,0,含增建或未登記建物。；,RPVNMLTKKHOFFKD07CA,147.45,5.17,18.57,,
永康區,房地(土地+建物)+車位,臺南市永康區網寮里永二街４１９號二樓之２,19.37,住,,,1080101,土地2建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0830504,111.0,3,2,2,有,有,3050000,27477,升降機械,0.0,0,,RPUNMLOKKHOFFKD09CA,70.44,0.41,7.67,,
永康區,房地(土地+建物),臺南市永康區王行路８６６巷７弄１１號,75.75,住,,,1080103,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,0940727,178.82,4,2,4,有,無,6600000,36909,,0.0,0,含增建或未登記建物。,RPQQMLNLKHOFFKD98CA,146.98,0.0,31.84,,
永康區,房地(土地+建物),臺南市永康區小東路６８９號之２０,9.29,住,,,1071128,土地1建物1車位0,六層,二十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土構造,0810519,111.6,0,0,0,無,有,2900000,25986,,0.0,0,,RPQNMLNKKHOFFKD58CA,79.99,0.0,0.0,,
永康區,房地(土地+建物),臺南市永康區復國路６５巷１７號,108.44,住,,,1080126,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1070525,287.06,4,2,5,有,無,17000000,59221,,0.0,0,,RPVNMLNKKHOFFKD09CA,260.5,0.0,26.56,,
仁德區,房地(土地+建物),臺南市仁德區德南路１６８巷１５號,84.99,住,,,1070401,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1070727,185.76,4,2,4,有,無,8470300,45598,,0.0,0,,RPPNMLPLKHOFFID58CA,163.91,0.0,21.85,,
仁德區,房地(土地+建物),臺南市仁德區成功里保華路２４號,77.55,住,,,1071222,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0730330,90.73,4,2,2,有,無,8000000,88174,,0.0,0,,RPOOMLPLKHOFFID58CA,86.86,0.0,3.87,,
仁德區,房地(土地+建物),臺南市仁德區德善二街３６之６號,104.51,住,,,1080105,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1070612,223.68,4,2,4,有,有,13200000,59013,,0.0,0,,RPXNMLNKKHOFFID09CA,194.15,0.0,29.53,,
關廟區,土地,五甲段1596地號,3704.0,工,,,1080125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40336560,10890,,0.0,0,,RPWNMLMKKHOFFID88CA,0.0,0.0,0.0,,
關廟區,土地,南雄段539地號,764.0,農,,,1080121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4660400,6100,,0.0,0,親屬買賣,RPSNMLNKKHOFFID58CA,0.0,0.0,0.0,,
關廟區,土地,南雄段539-4地號,71.5,住,,,1080121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,836550,11700,,0.0,0,親友、員工或其他特殊關係間之交易。；親屬買賣,RPUNMLNKKHOFFID78CA,0.0,0.0,0.0,,
善化區,房地(土地+建物),臺南市善化區小新營３１８之１７號,384.49,工,,,1080104,土地4建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1071122,187.14,0,0,0,無,無,13700000,,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPRNMLOKLHOFFHD58CA,187.14,0.0,0.0,,
善化區,房地(土地+建物),臺南市善化區小新營３１８之１８號,319.5,工,,,1071228,土地4建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1071122,158.51,0,0,0,無,無,11800000,,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTNMLOKLHOFFHD78CA,158.51,0.0,0.0,,
善化區,房地(土地+建物),臺南市善化區成功路１６９巷１０１弄１０號,79.39,商,,,1060719,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1070507,172.11,4,2,4,有,無,8400000,48806,,0.0,0,,RPSOMLQLKHOFFHD98CA,151.45,0.0,20.66,,
新市區,土地,大洲段898地號,3176.0,農,,,1080115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13816280,4350,,0.0,0,,RPWNMLTKKHOFFHD86CA,0.0,0.0,0.0,,
新化區,土地,新化段太子廟小段66地號,2877.0,,一般農業區,農牧用地,1071204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1438000,500,,0.0,0,1.交易標的為2權利人分別共有。2.位於高壓電旁。3.土地畸形出入不便。,RPSNMLNKKHOFFHD48CA,0.0,0.0,0.0,,
將軍區,土地,將軍段一小段102地號,1924.0,,特定農業區,農牧用地,1080116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,832,,0.0,0,,RPVNMLMKKHOFFGD58CA,0.0,0.0,0.0,,
西港區,房地(土地+建物),臺南市西港區南海里南海埔25之11號,77.15,住,,,1080121,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0741118,91.01,2,1,1,有,無,1750000,19229,,0.0,0,,RPRNMLOKKHOFFGD38CA,87.88,0.0,3.13,,
將軍區,房地(土地+建物)+車位,臺南市將軍區西甲里西華159之27號,119.62,住,,,1071210,土地2建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土構造,1071009,169.59,4,2,3,有,無,5800000,34200,一樓平面,0.0,0,,RPPOMLOKKHOFFGD28CA,139.04,0.0,30.55,,
將軍區,房地(土地+建物)+車位,臺南市將軍區西甲里西華159之37號,102.91,住,,,1071210,土地2建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土構造,1071009,167.38,4,2,3,有,無,5350000,31963,一樓平面,0.0,0,,RPQOMLOKKHOFFGD38CA,137.66,0.0,29.72,,
