編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPQMLRLKHOFFBH78CA,12,196.97,住家用,鋼筋混凝土造,96年3月10日,四層,一層 二層 三層 四層 陽台 雨遮
RPUOMLMKLHOFFAH48CA,25,104.02,住家用,鋼筋混凝土造,82年11月30日,十六層,四層 陽台 雨遮
RPUOMLMKLHOFFAH48CA,25,24.39,共有部份,鋼筋混凝土造,82年11月30日,十六層,
RPUOMLMKLHOFFAH48CA,25,37.73,防空避難室．停車場．獎勵停車場,鋼筋混凝土造,82年11月30日,十六層,地下二層
RPXOMLQLKHOFFAH56CA,4,117.30,住家用,鋼筋混凝土造,103年9月15日,十四層,五層 陽台 雨遮
RPXOMLQLKHOFFAH56CA,4,32.91,本共有部份之項目有附屬（公共服務空間、梯間、水箱、機械室）等４項。,鋼筋混凝土造,103年9月15日,十四層,
RPXOMLQLKHOFFAH56CA,4,88.71,本共有部份之項目有附屬（防空避難室兼停車空間、蓄水池、消防泵浦室、汙水機房、梯間、停車空間、發電機房、台電配電場所、電信室、垃圾處理空間冷藏設施）等１０項,鋼筋混凝土造,103年9月15日,十四層,
RPRRMLMLKHOFFBH58CA,1,113.56,集合住宅,鋼筋混凝土造,107年5月7日,十三層,十一層 陽台 雨遮
RPRRMLMLKHOFFBH58CA,1,32.02,本共有部分之項目有：公共服務空間、管委會空間、梯間、電梯機房、水塔間、水箱、汙水處理機械室、排煙室、梯廳、消防泵浦室、儲藏室、台電配電場所、垃圾暫存區、緊急發電機室、電信室、機車停車空間、社區辦公室、車道、景觀水池、樓梯間及機械室等二十一項。,鋼筋混凝土造,107年5月7日,十三層,
RPRRMLMLKHOFFBH58CA,1,18.39,本共有部分之項目有：梯廳及排煙室等二項。,鋼筋混凝土造,107年5月7日,十三層,
RPRRMLMLKHOFFBH58CA,1,41.71,本共有部分之項目有：停車空間兼防空避難室、停車空間及車道等三項。,鋼筋混凝土造,107年5月7日,十三層,
SPUOMLQJLHOFFAH88CA,1,19.77,共有部份,鋼筋混凝土造,107年5月29日,十五層,
SPUOMLQJLHOFFAH88CA,1,88.17,住家用,鋼筋混凝土造,107年5月29日,十五層,八層 陽台
SPUOMLQJLHOFFAH88CA,1,89.99,共有部份,鋼筋混凝土造,107年5月29日,十五層,
RPUOMLQJLHOFFAH78CA,1,72.45,住家用,鋼筋混凝土造,107年5月29日,十五層,八層 陽台
RPUOMLQJLHOFFAH78CA,1,16.25,共有部份,鋼筋混凝土造,107年5月29日,十五層,
RPUOMLQJLHOFFAH78CA,1,52.25,共有部份,鋼筋混凝土造,107年5月29日,十五層,
RPUPMLNKKHOFFBH68CA,1,79.42,集合住宅,鋼筋混凝土造,107年5月15日,十三層,五層 陽台 雨遮
RPUPMLNKKHOFFBH68CA,1,75.37,本建物共有部分之項目有：集合住宅（停車空間、防空避難空間兼停車空間、管委會使用空間、梯廳、樓、電梯間、游泳池、機房、樓梯間、水箱）,鋼筋混凝土造,107年5月15日,十三層,
